dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,llm_check,review_record_id,source_file,source_row,pass1_label,pass1_certainty,pass1_confidence,pass1_reason,pass2_label,pass2_certainty,pass2_confidence,pass2_reason,pass3_label,pass3_certainty,pass3_confidence,pass3_reason,final_consistency_label,final_certainty,final_confidence,vote_agreement,has_vote_disagreement,vote_split_pattern,uncertainty_tag,final_reason,_category,_mechanism
species,"Zona incerta, rostral part",needs_review,0.748877,HOMBA:10463,zona incerta,bm25+fuzzy,"Zona incerta, rostral part",zona incerta,,1.0,"lobule II (central lobule, rostral part)",0.230615,,584,3_unresolved_correct.csv,163,broader_parent,high,0.95,Query specifies 'rostral part' of zona incerta; top1 is the broader zona incerta.,broader_parent,high,0.95,"Top1 is zona incerta, query specifies rostral part; parent structure.",broader_parent,high,0.95,"Rostral part of zona incerta is a subdivision. Top1 'zona incerta' is the whole structure, the correct anatomical parent.",broader_parent,high,0.95,3/3,False,3-0,stable,"Query specifies 'rostral part' of zona incerta; top1 is the broader zona incerta. | Top1 is zona incerta, query specifies rostral part; parent structure. | Rostral part of zona incerta is a subdivision. Top1 'zona incerta' is the whole structure, the correct anatomical parent.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Anterior commissure, intrabulbar part",needs_review,0.75,HOMBA:10559,anterior commissure,bm25+fuzzy+hierarchy_parent,"Anterior commissure, intrabulbar part",anterior commissure,,1.0,rostral (anterior) branch of anterior commissure,0.563579,,585,3_unresolved_correct.csv,164,broader_parent,high,0.9,top1 is the parent structure (anterior commissure) of the queried intrabulbar part.,broader_parent,high,0.95,Query specifies intrabulbar part of anterior commissure; top1 is the whole anterior commissure.,broader_parent,high,0.95,"Query specifies intrabulbar part of anterior commissure; top1 is the whole anterior commissure, a correct parent structure.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 is the parent structure (anterior commissure) of the queried intrabulbar part. | Query specifies intrabulbar part of anterior commissure; top1 is the whole anterior commissure. | Query specifies intrabulbar part of anterior commissure; top1 is the whole anterior commissure, a correct parent structure.",A_effectively_correct,synonym/parent match (review-only flag)
species,Basolateral Intermediate Amygdaloid Nucleus,needs_review,0.750773,HOMBA:10366,basolateral nuclear group of amygdala,bm25+fuzzy+hierarchy_parent,Basolateral Intermediate Amygdaloid Nucleus,basolateral nuclear group of amygdala,,1.0,basolateral nucleus (basal nucleus) of amygdala,0.670773,,586,3_unresolved_correct.csv,165,broader_parent,high,0.9,"top1 is the broader nuclear group, not the specific intermediate nucleus.",broader_parent,high,0.95,Query is a specific nucleus within basolateral nuclear group; top1 is the whole group.,broader_parent,high,0.95,"Query is a specific nucleus within basolateral nuclear group; top1 is the broader group, correct parent.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 is the broader nuclear group, not the specific intermediate nucleus. | Query is a specific nucleus within basolateral nuclear group; top1 is the whole group. | Query is a specific nucleus within basolateral nuclear group; top1 is the broader group, correct parent.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Precentral gyrus, lateral",needs_review,0.751667,HOMBA:12114,precentral gyrus,bm25+fuzzy,"Precentral gyrus, lateral",precentral gyrus,lateral,0.0,lateral orbital gyrus,0.409552,,587,3_unresolved_correct.csv,166,broader_parent,high,0.9,"top1 is the whole precentral gyrus, not specifically the lateral part.",broader_parent,high,0.95,Query includes lateral modifier of precentral gyrus; top1 is the whole gyrus.,broader_parent,high,0.95,"Query describes lateral part of precentral gyrus; top1 is the whole gyrus, anatomically correct parent.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 is the whole precentral gyrus, not specifically the lateral part. | Query includes lateral modifier of precentral gyrus; top1 is the whole gyrus. | Query describes lateral part of precentral gyrus; top1 is the whole gyrus, anatomically correct parent.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Striate cortex, medial",needs_review,0.751667,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+fuzzy,"Striate cortex, medial",striate cortex,medial,0.0,medial (caudal) entorhinal cortex,0.637626,,588,3_unresolved_correct.csv,167,broader_parent,high,0.9,"top1 is the entire striate cortex, not specifically the medial part.",broader_parent,high,0.95,Query specifies medial part of striate cortex; top1 is the whole striate cortex.,broader_parent,high,0.95,"Query indicates medial striate cortex; top1 is the full primary visual cortex, correct parent area.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 is the entire striate cortex, not specifically the medial part. | Query specifies medial part of striate cortex; top1 is the whole striate cortex. | Query indicates medial striate cortex; top1 is the full primary visual cortex, correct parent area.",A_effectively_correct,synonym/parent match (review-only flag)
species,Paralaminar amygdaloid nucleus,needs_review,0.752254,HOMBA:10370,paralaminar nucleus of amygdala,bm25+fuzzy,Paralaminar amygdaloid nucleus,paralaminar nucleus of amygdaloid complex,,1.0,corticomedial nuclear group of amygdala,0.37308,,589,3_unresolved_correct.csv,168,aligned,high,0.95,top1 is a direct synonym for the queried paralaminar amygdaloid nucleus.,aligned,high,0.98,Top1 is a direct synonym (paralaminar nucleus of amygdala) for the query.,aligned,high,0.98,Top1 name 'paralaminar nucleus of amygdala' is synonymous with 'Paralaminar amygdaloid nucleus'.,aligned,high,0.97,3/3,False,3-0,stable,top1 is a direct synonym for the queried paralaminar amygdaloid nucleus. | Top1 is a direct synonym (paralaminar nucleus of amygdala) for the query. | Top1 name 'paralaminar nucleus of amygdala' is synonymous with 'Paralaminar amygdaloid nucleus'.,A_effectively_correct,synonym/parent match (review-only flag)
species,"Medial geniculate body, medial division",needs_review,0.752733,HOMBA:10439,medial division of medial geniculate nucleus,bm25+fuzzy,"Medial geniculate body, medial division",medial division of medial geniculate nucleus,medial,1.0,medial geniculate nucleus,0.742624,,590,3_unresolved_correct.csv,169,aligned,high,0.95,top1 directly names the same anatomical structure with accepted synonym (body vs nucleus) and matches the division specification.,aligned,high,0.95,"Top1 is a direct synonym: medial division of medial geniculate nucleus exactly matches medial geniculate body, medial division.",aligned,high,0.98,"""Medial geniculate body, medial division"" and ""medial division of medial geniculate nucleus"" are accepted synonyms (body = nucleus), exact match.",aligned,high,0.96,3/3,False,3-0,stable,"top1 directly names the same anatomical structure with accepted synonym (body vs nucleus) and matches the division specification. | Top1 is a direct synonym: medial division of medial geniculate nucleus exactly matches medial geniculate body, medial division. | ""Medial geniculate body, medial division"" and ""medial division of medial geniculate nucleus"" are accepted synonyms (body = nucleus), exact match.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Postcentral gyrus, lateral",needs_review,0.753867,HOMBA:12132,postcentral gyrus,bm25+fuzzy,"Postcentral gyrus, lateral",postcentral gyrus,lateral,0.0,lateral orbital gyrus,0.409552,,591,3_unresolved_correct.csv,170,broader_parent,high,0.9,"Query specifies lateral part of postcentral gyrus; top1 is the whole gyrus, which is the anatomically correct parent.",broader_parent,high,0.9,"Query specifies 'lateral' part of postcentral gyrus; top1 is the whole gyrus, a valid parent structure.",broader_parent,high,0.95,"Query specifies 'lateral' part of postcentral gyrus; top1 is the entire gyrus, a correct anatomical parent/container.",broader_parent,high,0.9167,3/3,False,3-0,stable,"Query specifies lateral part of postcentral gyrus; top1 is the whole gyrus, which is the anatomically correct parent. | Query specifies 'lateral' part of postcentral gyrus; top1 is the whole gyrus, a valid parent structure. | Query specifies 'lateral' part of postcentral gyrus; top1 is the entire gyrus, a correct anatomical parent/container.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Postcentral gyrus, medial",needs_review,0.753867,HOMBA:12132,postcentral gyrus,bm25+fuzzy,"Postcentral gyrus, medial",postcentral gyrus,medial,0.0,medial orbital gyrus,0.411391,,592,3_unresolved_correct.csv,171,broader_parent,high,0.9,"Query specifies medial part of postcentral gyrus; top1 is the whole gyrus, which is the anatomically correct parent.",broader_parent,high,0.9,"Query specifies 'medial' part of postcentral gyrus; top1 is the whole gyrus, a valid parent structure.",broader_parent,high,0.95,"Query specifies 'medial' part of postcentral gyrus; top1 is the whole gyrus, a correct anatomical parent/container.",broader_parent,high,0.9167,3/3,False,3-0,stable,"Query specifies medial part of postcentral gyrus; top1 is the whole gyrus, which is the anatomically correct parent. | Query specifies 'medial' part of postcentral gyrus; top1 is the whole gyrus, a valid parent structure. | Query specifies 'medial' part of postcentral gyrus; top1 is the whole gyrus, a correct anatomical parent/container.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Premotor cortex, dorsal",needs_review,0.753867,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",bm25+fuzzy,"Premotor cortex, dorsal",premotor cortex,dorsal,0.0,caudal (dorsal) parasubiculum (subdivision b only),0.597957,,593,3_unresolved_correct.csv,172,broader_parent,high,0.9,"Query specifies dorsal part of premotor cortex; top1 is the whole premotor cortex, which is the anatomically correct parent.",broader_parent,high,0.9,"Query specifies 'dorsal' part of premotor cortex; top1 is the whole premotor cortex, a valid parent.",broader_parent,high,0.95,"Query specifies 'dorsal' premotor cortex; top1 is the entire premotor cortex, broader but correct parent structure.",broader_parent,high,0.9167,3/3,False,3-0,stable,"Query specifies dorsal part of premotor cortex; top1 is the whole premotor cortex, which is the anatomically correct parent. | Query specifies 'dorsal' part of premotor cortex; top1 is the whole premotor cortex, a valid parent. | Query specifies 'dorsal' premotor cortex; top1 is the entire premotor cortex, broader but correct parent structure.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Secondary auditory area, dorsal part",needs_review,0.753867,HOMBA:10239,"secondary auditory cortex (auditory belt region, area 42, area TB)",bm25+fuzzy,secondary auditory cortex dorsal part,secondary auditory cortex,dorsal,0.0,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.425667,,594,3_unresolved_correct.csv,173,broader_parent,high,0.9,"Query specifies dorsal part of secondary auditory area; top1 is the whole secondary auditory cortex, which is the anatomically correct parent.",broader_parent,high,0.9,"Query specifies 'dorsal part' of secondary auditory area; top1 is whole secondary auditory cortex, a valid parent.",broader_parent,high,0.95,"Query specifies 'dorsal part' of secondary auditory area; top1 is the whole secondary auditory cortex, broader parent.",broader_parent,high,0.9167,3/3,False,3-0,stable,"Query specifies dorsal part of secondary auditory area; top1 is the whole secondary auditory cortex, which is the anatomically correct parent. | Query specifies 'dorsal part' of secondary auditory area; top1 is whole secondary auditory cortex, a valid parent. | Query specifies 'dorsal part' of secondary auditory area; top1 is the whole secondary auditory cortex, broader parent.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Cingulate gyrus, anterior",needs_review,0.757957,HOMBA:10278,anterior cingulate  cortex (ventromedial prefrontal cortex),bm25+fuzzy,cingulate cortex anterior,anterior cingulate  cortex,,1.0,cingulate cortex,0.720643,,595,3_unresolved_correct.csv,174,partial_or_narrower,high,0.9,"Query specifies anterior cingulate gyrus; top1 is anterior cingulate cortex (cortical part of that gyrus), so it is a component rather than the full structure.",aligned,high,0.95,anterior cingulate cortex is a standard synonym for anterior cingulate gyrus,aligned,high,0.96,"Query: cingulate gyrus, anterior; top1: anterior cingulate cortex—directly matches the intended anterior subdivision.",aligned,medium,0.9367,2/3,True,2-1,majority_vote,"Query specifies anterior cingulate gyrus; top1 is anterior cingulate cortex (cortical part of that gyrus), so it is a component rather than the full structure. | anterior cingulate cortex is a standard synonym for anterior cingulate gyrus | Query: cingulate gyrus, anterior; top1: anterior cingulate cortex—directly matches the intended anterior subdivision.",A_effectively_correct,synonym/parent match (review-only flag)
species,Central canal,needs_review,0.760417,HOMBA:12826,central canal of medulla oblongata,bm25+fuzzy,Central canal,central canal of medulla,,1.0,central canal of spinal cord,0.669763,,596,3_unresolved_correct.csv,175,partial_or_narrower,high,0.95,"Query is general 'central canal'; top1 is limited to central canal of medulla oblongata, missing the spinal cord portion.",partial_or_narrower,medium,0.7,"top1 refers to medullary portion, query covers entire central canal",partial_or_narrower,high,0.9,"Central canal refers to the entire spinal cord central canal; top1 is only its medullary portion, a narrower component.",partial_or_narrower,high,0.85,3/3,False,3-0,stable,"Query is general 'central canal'; top1 is limited to central canal of medulla oblongata, missing the spinal cord portion. | top1 refers to medullary portion, query covers entire central canal | Central canal refers to the entire spinal cord central canal; top1 is only its medullary portion, a narrower component.",A_effectively_correct,synonym/parent match (review-only flag)
species,Peduncular lateral hypothalamic nucleus,needs_review,0.761175,HOMBA:13070,magnocellular nucleus of lateral hypothalamic area,bm25+fuzzy,peduncular lateral hypothalamic nuclei,magnocellular nuclei of lateral hypothalamic area,lateral,1.0,"lateral hypothalamic area, tuberal part",0.686178,,597,3_unresolved_correct.csv,176,wrong,high,0.9,"Query is peduncular lateral hypothalamic nucleus; top1 is magnocellular nucleus of lateral hypothalamic area, which are distinct nuclei.",wrong,medium,0.6,"top1 is magnocellular nucleus, query is peduncular nucleus; different nuclei",wrong,high,0.9,Peduncular lateral hypothalamic nucleus is a distinct nucleus separate from the magnocellular nucleus of the lateral hypothalamic area.,wrong,medium,0.8,3/3,False,3-0,stable,"Query is peduncular lateral hypothalamic nucleus; top1 is magnocellular nucleus of lateral hypothalamic area, which are distinct nuclei. | top1 is magnocellular nucleus, query is peduncular nucleus; different nuclei | Peduncular lateral hypothalamic nucleus is a distinct nucleus separate from the magnocellular nucleus of the lateral hypothalamic area.",A_effectively_correct,synonym/parent match (review-only flag)
species,Posterior pituitary,needs_review,0.762133,HOMBA:AA30783,posterior lobe of pituitary body (neurohypophysis),bm25+fuzzy,Posterior pituitary,posterior lobe of pituitary body,posterior,1.0,caudal (posterior) branch of anterior commissure,0.392347,,598,3_unresolved_correct.csv,177,aligned,high,1.0,Posterior pituitary and posterior lobe of pituitary body (neurohypophysis) are synonymous terms.,aligned,high,0.99,posterior lobe of pituitary is exact synonym for posterior pituitary,aligned,high,1.0,Posterior pituitary is a well-established synonym for the posterior lobe of the pituitary body (neurohypophysis).,aligned,high,0.9967,3/3,False,3-0,stable,Posterior pituitary and posterior lobe of pituitary body (neurohypophysis) are synonymous terms. | posterior lobe of pituitary is exact synonym for posterior pituitary | Posterior pituitary is a well-established synonym for the posterior lobe of the pituitary body (neurohypophysis).,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventral Lateral Posterodorsal Thalamus,needs_review,0.765825,HOMBA:10420,ventral lateral nucleus of thalamus,bm25+fuzzy,Ventral Lateral Posterodorsal Thalamus,ventral lateral nucleus of thalamus,ventral;lateral,1.0,ventral thalamus,0.656565,,599,3_unresolved_correct.csv,178,broader_parent,high,0.9,Query targets the posterodorsal subdivision of ventral lateral thalamus; top1 is the parent ventral lateral nucleus.,broader_parent,medium,0.75,"top1 is the broader VL nucleus, query specifies posterodorsal subdivision",broader_parent,high,0.95,"Query specifies posterodorsal part of ventral lateral thalamus; top1 is the entire ventral lateral nucleus, a broader parent structure.",broader_parent,high,0.8667,3/3,False,3-0,stable,"Query targets the posterodorsal subdivision of ventral lateral thalamus; top1 is the parent ventral lateral nucleus. | top1 is the broader VL nucleus, query specifies posterodorsal subdivision | Query specifies posterodorsal part of ventral lateral thalamus; top1 is the entire ventral lateral nucleus, a broader parent structure.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Agranular insular cortex, posterior area",needs_review,0.77,HOMBA:10328,agranular insular cortex (area Iag),bm25+fuzzy,agranular major insular cortex posterior area,agranular major insular cortex,posterior,0.0,agranular temporal insular cortex (area TI),0.634058,,600,3_unresolved_correct.csv,179,broader_parent,high,0.95,"Top1 is the general agranular insular cortex, which is broader than the specified posterior area.",broader_parent,high,0.95,"top1 is the whole agranular insular cortex, broader than query's posterior area subdivision but anatomically correct parent.",broader_parent,high,0.9,"Top1 is the full agranular insular cortex; query asks for posterior area. Top1 is the anatomical parent region, missing the subdivision.",broader_parent,high,0.9333,3/3,False,3-0,stable,"Top1 is the general agranular insular cortex, which is broader than the specified posterior area. | top1 is the whole agranular insular cortex, broader than query's posterior area subdivision but anatomically correct parent. | Top1 is the full agranular insular cortex; query asks for posterior area. Top1 is the anatomical parent region, missing the subdivision.",A_effectively_correct,synonym/parent match (review-only flag)
species,Agranular insular cortex dorsal area,needs_review,0.7722,HOMBA:10328,agranular insular cortex (area Iag),bm25+fuzzy,agranular major insular cortex dorsal area,agranular major insular cortex,dorsal,0.0,agranular temporal insular cortex (area TI),0.643778,,601,3_unresolved_correct.csv,180,broader_parent,high,0.95,"Top1 is the broader agranular insular cortex, not the specific dorsal area.",broader_parent,high,0.95,"top1 is the whole agranular insular cortex, broader than query's dorsal area subdivision but anatomically correct parent.",broader_parent,high,0.9,"Top1 is the entire agranular insular cortex; query specifies dorsal area. Top1 is the parent structure, not the subregion.",broader_parent,high,0.9333,3/3,False,3-0,stable,"Top1 is the broader agranular insular cortex, not the specific dorsal area. | top1 is the whole agranular insular cortex, broader than query's dorsal area subdivision but anatomically correct parent. | Top1 is the entire agranular insular cortex; query specifies dorsal area. Top1 is the parent structure, not the subregion.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Agranular insular cortex, ventral area",needs_review,0.7722,HOMBA:10328,agranular insular cortex (area Iag),bm25+fuzzy,agranular major insular cortex ventral area,agranular major insular cortex,ventral,0.0,agranular frontal insular cortex (area FI),0.642812,,602,3_unresolved_correct.csv,181,broader_parent,high,0.95,"Top1 is the broader agranular insular cortex, not the specific ventral area.",broader_parent,high,0.95,"top1 is the whole agranular insular cortex, broader than query's ventral area subdivision but anatomically correct parent.",broader_parent,high,0.9,"Top1 is the whole agranular insular cortex; query asks for ventral area. Top1 is anatomically the parent, lacking subdivisional detail.",broader_parent,high,0.9333,3/3,False,3-0,stable,"Top1 is the broader agranular insular cortex, not the specific ventral area. | top1 is the whole agranular insular cortex, broader than query's ventral area subdivision but anatomically correct parent. | Top1 is the whole agranular insular cortex; query asks for ventral area. Top1 is anatomically the parent, lacking subdivisional detail.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Mediodorsal thalamic nucleus, lateral part",needs_review,0.7722,HOMBA:10398,mediodorsal nucleus of thalamus,bm25+fuzzy,"Mediodorsal thalamic nucleus, lateral part",mediodorsal thalamic nucleus,lateral,0.0,"dentate nucleus, mediodorsal division",0.448762,,603,3_unresolved_correct.csv,182,broader_parent,high,0.95,"Top1 is the mediodorsal nucleus of thalamus (whole), broader than the lateral part.",broader_parent,high,0.95,"top1 is the whole mediodorsal nucleus of thalamus, broader than query's lateral part but anatomically correct parent.",broader_parent,high,0.9,Top1 is the mediodorsal nucleus of thalamus; query seeks the lateral part. Top1 represents the undivided parent nucleus.,broader_parent,high,0.9333,3/3,False,3-0,stable,"Top1 is the mediodorsal nucleus of thalamus (whole), broader than the lateral part. | top1 is the whole mediodorsal nucleus of thalamus, broader than query's lateral part but anatomically correct parent. | Top1 is the mediodorsal nucleus of thalamus; query seeks the lateral part. Top1 represents the undivided parent nucleus.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Mediodorsal thalamic nucleus, medial part",needs_review,0.7722,HOMBA:10398,mediodorsal nucleus of thalamus,bm25+fuzzy,"Mediodorsal thalamic nucleus, medial part",mediodorsal thalamic nucleus,medial,0.0,central medial nucleus of thalamus,0.442277,,604,3_unresolved_correct.csv,183,broader_parent,high,0.95,"Top1 is the mediodorsal nucleus of thalamus (whole), broader than the medial part.",broader_parent,high,0.95,"top1 is the whole mediodorsal nucleus of thalamus, broader than query's medial part but anatomically correct parent.",broader_parent,high,0.9,"Top1 is the mediodorsal nucleus of thalamus; query asks for medial part. Top1 is the broader parent structure, not the specific subdivision.",broader_parent,high,0.9333,3/3,False,3-0,stable,"Top1 is the mediodorsal nucleus of thalamus (whole), broader than the medial part. | top1 is the whole mediodorsal nucleus of thalamus, broader than query's medial part but anatomically correct parent. | Top1 is the mediodorsal nucleus of thalamus; query asks for medial part. Top1 is the broader parent structure, not the specific subdivision.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Superior frontal gyrus, medial",needs_review,0.7722,HOMBA:12115,superior frontal gyrus,bm25+fuzzy,"Superior frontal gyrus, medial",superior frontal gyrus,medial,0.0,superior frontal sulcus,0.530608,,605,3_unresolved_correct.csv,184,broader_parent,high,0.95,top1 is the parent structure (superior frontal gyrus) for the specified medial subdivision in query.,broader_parent,high,0.95,"Query specifies medial part of superior frontal gyrus, but top1 is whole gyrus, a valid parent.",broader_parent,high,0.95,"Query specifies 'medial' subdivision of superior frontal gyrus; top1 is the entire gyrus, a correct parent structure.",broader_parent,high,0.95,3/3,False,3-0,stable,"top1 is the parent structure (superior frontal gyrus) for the specified medial subdivision in query. | Query specifies medial part of superior frontal gyrus, but top1 is whole gyrus, a valid parent. | Query specifies 'medial' subdivision of superior frontal gyrus; top1 is the entire gyrus, a correct parent structure.",A_effectively_correct,synonym/parent match (review-only flag)
species,Ventral cortical amygdaloid nucleus,needs_review,0.7722,HOMBA:10373,cortical nucleus of amygdala,bm25+fuzzy,Ventral cortical amygdaloid nucleus,cortical amygdaloid nucleus,ventral,0.0,anterior (rostral) cortical nucleus of amygdala,0.539536,,606,3_unresolved_correct.csv,185,broader_parent,high,0.95,top1 is the parent structure (cortical nucleus of amygdala) for the specified ventral subdivision.,broader_parent,high,0.9,"Query specifies ventral part of cortical amygdaloid nucleus, top1 is the whole nucleus without ventral specification.",broader_parent,high,0.95,"Query is 'Ventral cortical amygdaloid nucleus', a subregion; top1 is the whole cortical nucleus of amygdala, not the ventral part.",broader_parent,high,0.9333,3/3,False,3-0,stable,"top1 is the parent structure (cortical nucleus of amygdala) for the specified ventral subdivision. | Query specifies ventral part of cortical amygdaloid nucleus, top1 is the whole nucleus without ventral specification. | Query is 'Ventral cortical amygdaloid nucleus', a subregion; top1 is the whole cortical nucleus of amygdala, not the ventral part.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Medial geniculate body, dorsal division",needs_review,0.774841,HOMBA:10435,dorsal (rostral) division of medial geniculate nucleus,bm25+fuzzy,"Medial geniculate body, dorsal division",dorsal   division of medial geniculate nucleus,medial;dorsal,1.0,medial division of medial geniculate nucleus,0.629342,,607,3_unresolved_correct.csv,186,aligned,high,0.98,top1 is a synonym and matches the dorsal division of medial geniculate body/nucleus.,aligned,high,0.98,"Top1 directly names the dorsal division of medial geniculate nucleus, synonymous with query.",aligned,high,0.98,"Top1 'dorsal (rostral) division of medial geniculate nucleus' directly matches query 'Medial geniculate body, dorsal division'.",aligned,high,0.98,3/3,False,3-0,stable,"top1 is a synonym and matches the dorsal division of medial geniculate body/nucleus. | Top1 directly names the dorsal division of medial geniculate nucleus, synonymous with query. | Top1 'dorsal (rostral) division of medial geniculate nucleus' directly matches query 'Medial geniculate body, dorsal division'.",A_effectively_correct,synonym/parent match (review-only flag)
species,Ventral Lateral Posteroventral Thalamus,needs_review,0.774846,HOMBA:10420,ventral lateral nucleus of thalamus,bm25+fuzzy,Ventral Lateral Posteroventral Thalamus,ventral lateral nucleus of thalamus,ventral;lateral,1.0,ventral thalamus,0.692649,,608,3_unresolved_correct.csv,187,partial_or_narrower,medium,0.7,"top1 matches only 'ventral lateral' part of query, missing 'posteroventral' modifier; likely a subdivision.",aligned,medium,0.7,Query 'Ventral Lateral Posteroventral Thalamus' matches ventral lateral nucleus of thalamus; top1 is synonym despite extra words.,source_or_ontology_issue,low,0.65,"Query 'Ventral Lateral Posteroventral Thalamus' is oddly phrased; HOMBA top1 is ventral lateral nucleus, but 'posteroventral' modifier is unclear, likely source-specific or misspelling.",no_consensus,low,0.6833,1/3,True,1-1-1,split_vote+low_certainty,"top1 matches only 'ventral lateral' part of query, missing 'posteroventral' modifier; likely a subdivision. | Query 'Ventral Lateral Posteroventral Thalamus' matches ventral lateral nucleus of thalamus; top1 is synonym despite extra words. | Query 'Ventral Lateral Posteroventral Thalamus' is oddly phrased; HOMBA top1 is ventral lateral nucleus, but 'posteroventral' modifier is unclear, likely source-specific or misspelling.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Medial geniculate body, ventral division",needs_review,0.774918,HOMBA:10438,ventral (caudal) division of medial geniculate nucleus,bm25+fuzzy,"Medial geniculate body, ventral division",ventral   division of medial geniculate nucleus,medial;ventral,1.0,medial division of medial geniculate nucleus,0.62723,,609,3_unresolved_correct.csv,188,aligned,high,0.98,top1 is a synonym and matches the ventral division of medial geniculate body/nucleus.,aligned,high,0.98,"Top1 directly names the ventral division of medial geniculate nucleus, consistent with query.",aligned,high,0.98,"Top1 'ventral (caudal) division of medial geniculate nucleus' is exact match for 'Medial geniculate body, ventral division'.",aligned,high,0.98,3/3,False,3-0,stable,"top1 is a synonym and matches the ventral division of medial geniculate body/nucleus. | Top1 directly names the ventral division of medial geniculate nucleus, consistent with query. | Top1 'ventral (caudal) division of medial geniculate nucleus' is exact match for 'Medial geniculate body, ventral division'.",A_effectively_correct,synonym/parent match (review-only flag)
species,Superior cerebellar peduncle and prerubral field,needs_review,0.775873,HOMBA:12354,superior cerebellar peduncle (brachium conjunctivum),bm25+fuzzy,Superior cerebellar peduncle and prerubral field,superior cerebellar peduncle,,1.0,prerubral field (field H3),0.602571,,610,3_unresolved_correct.csv,189,partial_or_narrower,high,0.9,Query includes both superior cerebellar peduncle and prerubral field; top1 covers only the peduncle.,partial_or_narrower,high,0.9,"Query includes two structures; top1 only covers superior cerebellar peduncle, missing prerubral field.",partial_or_narrower,high,0.95,Compound query: superior cerebellar peduncle AND prerubral field. Top1 matches only the peduncle; prerubral field is missing.,partial_or_narrower,high,0.9167,3/3,False,3-0,stable,"Query includes both superior cerebellar peduncle and prerubral field; top1 covers only the peduncle. | Query includes two structures; top1 only covers superior cerebellar peduncle, missing prerubral field. | Compound query: superior cerebellar peduncle AND prerubral field. Top1 matches only the peduncle; prerubral field is missing.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Cerebellum, unspecified",needs_review,0.778409,HOMBA:10656,cerebellum,bm25+fuzzy,"Cerebellum, unspecified",cerebellum,,1.0,paravermis of cerebellar hemisphere,0.290471,,611,3_unresolved_correct.csv,190,aligned,high,1.0,"Query 'cerebellum, unspecified' matches top1 'cerebellum'; 'unspecified' is a clinical modifier.",aligned,high,1.0,"Query is 'cerebellum, unspecified'; top1 'cerebellum' is exact anatomical match.",aligned,high,0.98,"Query is 'Cerebellum, unspecified'; top1 'cerebellum' refers to the same organ. The modifier 'unspecified' does not alter the core identity.",aligned,high,0.9933,3/3,False,3-0,stable,"Query 'cerebellum, unspecified' matches top1 'cerebellum'; 'unspecified' is a clinical modifier. | Query is 'cerebellum, unspecified'; top1 'cerebellum' is exact anatomical match. | Query is 'Cerebellum, unspecified'; top1 'cerebellum' refers to the same organ. The modifier 'unspecified' does not alter the core identity.",A_effectively_correct,synonym/parent match (review-only flag)
species,"Anterior commissure, posterior limb",needs_review,0.778847,HOMBA:10388,interstitial nucleus of posterior limb of anterior commissure (fundus of striatum),bm25+fuzzy,"Anterior commissure, posterior limb",interstitial nucleus of posterior limb of anterior commissure,posterior;limb,1.0,caudal limb of internal capsule,0.391264,,612,3_unresolved_correct.csv,191,partial_or_narrower,high,0.95,"Query 'anterior commissure, posterior limb' is the tract; top1 is the interstitial nucleus within that limb, a narrower component.",partial_or_narrower,medium,0.7,"Query 'anterior commissure, posterior limb' likely refers to fiber tract; top1 is a nucleus within that limb, narrower scope.",wrong,high,0.9,"Query is the posterior limb of the anterior commissure (fiber tract). Top1 is the interstitial nucleus within that limb, a distinct grey matter structure.",partial_or_narrower,medium,0.85,2/3,True,2-1,majority_vote,"Query 'anterior commissure, posterior limb' is the tract; top1 is the interstitial nucleus within that limb, a narrower component. | Query 'anterior commissure, posterior limb' likely refers to fiber tract; top1 is a nucleus within that limb, narrower scope. | Query is the posterior limb of the anterior commissure (fiber tract). Top1 is the interstitial nucleus within that limb, a distinct grey matter structure.",A_effectively_correct,synonym/parent match (review-only flag)
